식별자,기관명,기관유형,관할지원청,학교급,주소,위도,경도,사용자정의_메모
qa-pregeo-865,QA 사전좌표 865 school,school,north,유치원,인천광역시 QA구 사전좌표로 865,37.375830,126.623910,synthetic-pregeocoded-north-school
qa-pregeo-866,QA 사전좌표 866 headquarters,headquarters,east,,인천광역시 QA구 사전좌표로 866,37.379930,126.629110,synthetic-pregeocoded-east-headquarters
qa-pregeo-867,QA 사전좌표 867 support-office,support-office,west,,인천광역시 QA구 사전좌표로 867,37.384030,126.634310,synthetic-pregeocoded-west-support-office
qa-pregeo-868,QA 사전좌표 868 direct-agency,direct-agency,unassigned,,인천광역시 QA구 사전좌표로 868,37.388130,126.639510,synthetic-pregeocoded-unassigned-direct-agency
qa-pregeo-869,QA 사전좌표 869 library,library,main,,인천광역시 QA구 사전좌표로 869,37.392230,126.483640,synthetic-pregeocoded-main-library
qa-pregeo-870,QA 사전좌표 870 experience-site,experience-site,ganghwa,,인천광역시 QA구 사전좌표로 870,37.396330,126.488840,synthetic-pregeocoded-ganghwa-experience-site
qa-pregeo-871,QA 사전좌표 871 partner,partner,south,,인천광역시 QA구 사전좌표로 871,37.400430,126.494040,synthetic-pregeocoded-south-partner
qa-pregeo-872,QA 사전좌표 872 imported,imported,north,,인천광역시 QA구 사전좌표로 872,37.404530,126.499240,synthetic-pregeocoded-north-imported
qa-pregeo-873,QA 사전좌표 873 school,school,east,중학교,인천광역시 QA구 사전좌표로 873,37.408630,126.504440,synthetic-pregeocoded-east-school
qa-pregeo-874,QA 사전좌표 874 headquarters,headquarters,west,,인천광역시 QA구 사전좌표로 874,37.412730,126.509640,synthetic-pregeocoded-west-headquarters
qa-pregeo-875,QA 사전좌표 875 support-office,support-office,unassigned,,인천광역시 QA구 사전좌표로 875,37.416830,126.514840,synthetic-pregeocoded-unassigned-support-office
qa-pregeo-876,QA 사전좌표 876 direct-agency,direct-agency,main,,인천광역시 QA구 사전좌표로 876,37.420930,126.520040,synthetic-pregeocoded-main-direct-agency
qa-pregeo-877,QA 사전좌표 877 library,library,ganghwa,,인천광역시 QA구 사전좌표로 877,37.425030,126.525240,synthetic-pregeocoded-ganghwa-library
qa-pregeo-878,QA 사전좌표 878 experience-site,experience-site,south,,인천광역시 QA구 사전좌표로 878,37.429130,126.530440,synthetic-pregeocoded-south-experience-site
qa-pregeo-879,QA 사전좌표 879 partner,partner,north,,인천광역시 QA구 사전좌표로 879,37.433230,126.535640,synthetic-pregeocoded-north-partner
qa-pregeo-880,QA 사전좌표 880 imported,imported,east,,인천광역시 QA구 사전좌표로 880,37.437330,126.540840,synthetic-pregeocoded-east-imported
qa-pregeo-881,QA 사전좌표 881 school,school,west,특수학교,인천광역시 QA구 사전좌표로 881,37.441430,126.546040,synthetic-pregeocoded-west-school
qa-pregeo-882,QA 사전좌표 882 headquarters,headquarters,unassigned,,인천광역시 QA구 사전좌표로 882,37.445530,126.551240,synthetic-pregeocoded-unassigned-headquarters
qa-pregeo-883,QA 사전좌표 883 support-office,support-office,main,,인천광역시 QA구 사전좌표로 883,37.449630,126.556440,synthetic-pregeocoded-main-support-office
qa-pregeo-884,QA 사전좌표 884 direct-agency,direct-agency,ganghwa,,인천광역시 QA구 사전좌표로 884,37.453730,126.561640,synthetic-pregeocoded-ganghwa-direct-agency
qa-pregeo-885,QA 사전좌표 885 library,library,south,,인천광역시 QA구 사전좌표로 885,37.457830,126.566840,synthetic-pregeocoded-south-library
qa-pregeo-886,QA 사전좌표 886 experience-site,experience-site,north,,인천광역시 QA구 사전좌표로 886,37.461930,126.572040,synthetic-pregeocoded-north-experience-site
qa-pregeo-887,QA 사전좌표 887 partner,partner,east,,인천광역시 QA구 사전좌표로 887,37.466030,126.577240,synthetic-pregeocoded-east-partner
qa-pregeo-888,QA 사전좌표 888 imported,imported,west,,인천광역시 QA구 사전좌표로 888,37.470130,126.582440,synthetic-pregeocoded-west-imported
qa-pregeo-889,QA 사전좌표 889 school,school,unassigned,유치원,인천광역시 QA구 사전좌표로 889,37.322640,126.587640,synthetic-pregeocoded-unassigned-school
qa-pregeo-890,QA 사전좌표 890 headquarters,headquarters,main,,인천광역시 QA구 사전좌표로 890,37.326740,126.592840,synthetic-pregeocoded-main-headquarters
qa-pregeo-891,QA 사전좌표 891 support-office,support-office,ganghwa,,인천광역시 QA구 사전좌표로 891,37.330840,126.598040,synthetic-pregeocoded-ganghwa-support-office
qa-pregeo-892,QA 사전좌표 892 direct-agency,direct-agency,south,,인천광역시 QA구 사전좌표로 892,37.334940,126.603240,synthetic-pregeocoded-south-direct-agency
qa-pregeo-893,QA 사전좌표 893 library,library,north,,인천광역시 QA구 사전좌표로 893,37.339040,126.608440,synthetic-pregeocoded-north-library
qa-pregeo-894,QA 사전좌표 894 experience-site,experience-site,east,,인천광역시 QA구 사전좌표로 894,37.343140,126.613640,synthetic-pregeocoded-east-experience-site
qa-pregeo-895,QA 사전좌표 895 partner,partner,west,,인천광역시 QA구 사전좌표로 895,37.347240,126.618840,synthetic-pregeocoded-west-partner
qa-pregeo-896,QA 사전좌표 896 imported,imported,unassigned,,인천광역시 QA구 사전좌표로 896,37.351340,126.624040,synthetic-pregeocoded-unassigned-imported
qa-pregeo-897,QA 사전좌표 897 school,school,main,중학교,인천광역시 QA구 사전좌표로 897,37.355440,126.629240,synthetic-pregeocoded-main-school
qa-pregeo-898,QA 사전좌표 898 headquarters,headquarters,ganghwa,,인천광역시 QA구 사전좌표로 898,37.359540,126.634440,synthetic-pregeocoded-ganghwa-headquarters
qa-pregeo-899,QA 사전좌표 899 support-office,support-office,south,,인천광역시 QA구 사전좌표로 899,37.363640,126.639640,synthetic-pregeocoded-south-support-office
qa-pregeo-900,QA 사전좌표 900 direct-agency,direct-agency,north,,인천광역시 QA구 사전좌표로 900,37.367740,126.483770,synthetic-pregeocoded-north-direct-agency
qa-pregeo-901,QA 사전좌표 901 library,library,east,,인천광역시 QA구 사전좌표로 901,37.371840,126.488970,synthetic-pregeocoded-east-library
qa-pregeo-902,QA 사전좌표 902 experience-site,experience-site,west,,인천광역시 QA구 사전좌표로 902,37.375940,126.494170,synthetic-pregeocoded-west-experience-site
qa-pregeo-903,QA 사전좌표 903 partner,partner,unassigned,,인천광역시 QA구 사전좌표로 903,37.380040,126.499370,synthetic-pregeocoded-unassigned-partner
qa-pregeo-904,QA 사전좌표 904 imported,imported,main,,인천광역시 QA구 사전좌표로 904,37.384140,126.504570,synthetic-pregeocoded-main-imported
qa-pregeo-905,QA 사전좌표 905 school,school,ganghwa,특수학교,인천광역시 QA구 사전좌표로 905,37.388240,126.509770,synthetic-pregeocoded-ganghwa-school
qa-pregeo-906,QA 사전좌표 906 headquarters,headquarters,south,,인천광역시 QA구 사전좌표로 906,37.392340,126.514970,synthetic-pregeocoded-south-headquarters
qa-pregeo-907,QA 사전좌표 907 support-office,support-office,north,,인천광역시 QA구 사전좌표로 907,37.396440,126.520170,synthetic-pregeocoded-north-support-office
qa-pregeo-908,QA 사전좌표 908 direct-agency,direct-agency,east,,인천광역시 QA구 사전좌표로 908,37.400540,126.525370,synthetic-pregeocoded-east-direct-agency
qa-pregeo-909,QA 사전좌표 909 library,library,west,,인천광역시 QA구 사전좌표로 909,37.404640,126.530570,synthetic-pregeocoded-west-library
qa-pregeo-910,QA 사전좌표 910 experience-site,experience-site,unassigned,,인천광역시 QA구 사전좌표로 910,37.408740,126.535770,synthetic-pregeocoded-unassigned-experience-site
qa-pregeo-911,QA 사전좌표 911 partner,partner,main,,인천광역시 QA구 사전좌표로 911,37.412840,126.540970,synthetic-pregeocoded-main-partner
qa-pregeo-912,QA 사전좌표 912 imported,imported,ganghwa,,인천광역시 QA구 사전좌표로 912,37.416940,126.546170,synthetic-pregeocoded-ganghwa-imported
qa-pregeo-913,QA 사전좌표 913 school,school,south,유치원,인천광역시 QA구 사전좌표로 913,37.421040,126.551370,synthetic-pregeocoded-south-school
qa-pregeo-914,QA 사전좌표 914 headquarters,headquarters,north,,인천광역시 QA구 사전좌표로 914,37.425140,126.556570,synthetic-pregeocoded-north-headquarters
qa-pregeo-915,QA 사전좌표 915 support-office,support-office,east,,인천광역시 QA구 사전좌표로 915,37.429240,126.561770,synthetic-pregeocoded-east-support-office
qa-pregeo-916,QA 사전좌표 916 direct-agency,direct-agency,west,,인천광역시 QA구 사전좌표로 916,37.433340,126.566970,synthetic-pregeocoded-west-direct-agency
qa-pregeo-917,QA 사전좌표 917 library,library,unassigned,,인천광역시 QA구 사전좌표로 917,37.437440,126.572170,synthetic-pregeocoded-unassigned-library
qa-pregeo-918,QA 사전좌표 918 experience-site,experience-site,main,,인천광역시 QA구 사전좌표로 918,37.441540,126.577370,synthetic-pregeocoded-main-experience-site
qa-pregeo-919,QA 사전좌표 919 partner,partner,ganghwa,,인천광역시 QA구 사전좌표로 919,37.445640,126.582570,synthetic-pregeocoded-ganghwa-partner
qa-pregeo-920,QA 사전좌표 920 imported,imported,south,,인천광역시 QA구 사전좌표로 920,37.449740,126.587770,synthetic-pregeocoded-south-imported
qa-pregeo-921,QA 사전좌표 921 school,school,north,중학교,인천광역시 QA구 사전좌표로 921,37.453840,126.592970,synthetic-pregeocoded-north-school
qa-pregeo-922,QA 사전좌표 922 headquarters,headquarters,east,,인천광역시 QA구 사전좌표로 922,37.457940,126.598170,synthetic-pregeocoded-east-headquarters
qa-pregeo-923,QA 사전좌표 923 support-office,support-office,west,,인천광역시 QA구 사전좌표로 923,37.462040,126.603370,synthetic-pregeocoded-west-support-office
qa-pregeo-924,QA 사전좌표 924 direct-agency,direct-agency,unassigned,,인천광역시 QA구 사전좌표로 924,37.466140,126.608570,synthetic-pregeocoded-unassigned-direct-agency
qa-pregeo-925,QA 사전좌표 925 library,library,main,,인천광역시 QA구 사전좌표로 925,37.470240,126.613770,synthetic-pregeocoded-main-library
qa-geocode-001,QA 지오코딩대기 001 direct-agency,direct-agency,south,,인천광역시 QA구 지오코딩로 1,,,synthetic-geocode-queue-south-direct-agency
qa-geocode-002,QA 지오코딩대기 002 library,library,north,,인천광역시 QA구 지오코딩로 2,,,synthetic-geocode-queue-north-library
qa-geocode-003,QA 지오코딩대기 003 experience-site,experience-site,east,,인천광역시 QA구 지오코딩로 3,,,synthetic-geocode-queue-east-experience-site
qa-geocode-004,QA 지오코딩대기 004 partner,partner,west,,인천광역시 QA구 지오코딩로 4,,,synthetic-geocode-queue-west-partner
qa-geocode-005,QA 지오코딩대기 005 imported,imported,unassigned,,인천광역시 QA구 지오코딩로 5,,,synthetic-geocode-queue-unassigned-imported
qa-geocode-006,QA 지오코딩대기 006 school,school,main,대안학교,인천광역시 QA구 지오코딩로 6,,,synthetic-geocode-queue-main-school
qa-geocode-007,QA 지오코딩대기 007 headquarters,headquarters,ganghwa,,인천광역시 QA구 지오코딩로 7,,,synthetic-geocode-queue-ganghwa-headquarters
qa-geocode-008,QA 지오코딩대기 008 support-office,support-office,south,,인천광역시 QA구 지오코딩로 8,,,synthetic-geocode-queue-south-support-office
qa-geocode-009,QA 지오코딩대기 009 direct-agency,direct-agency,north,,인천광역시 QA구 지오코딩로 9,,,synthetic-geocode-queue-north-direct-agency
qa-geocode-010,QA 지오코딩대기 010 library,library,east,,인천광역시 QA구 지오코딩로 10,,,synthetic-geocode-queue-east-library
qa-geocode-011,QA 지오코딩대기 011 experience-site,experience-site,west,,인천광역시 QA구 지오코딩로 11,,,synthetic-geocode-queue-west-experience-site
qa-geocode-012,QA 지오코딩대기 012 partner,partner,unassigned,,인천광역시 QA구 지오코딩로 12,,,synthetic-geocode-queue-unassigned-partner
qa-geocode-013,QA 지오코딩대기 013 imported,imported,main,,인천광역시 QA구 지오코딩로 13,,,synthetic-geocode-queue-main-imported
qa-geocode-014,QA 지오코딩대기 014 school,school,ganghwa,초등학교,인천광역시 QA구 지오코딩로 14,,,synthetic-geocode-queue-ganghwa-school
qa-geocode-015,QA 지오코딩대기 015 headquarters,headquarters,south,,인천광역시 QA구 지오코딩로 15,,,synthetic-geocode-queue-south-headquarters
qa-geocode-016,QA 지오코딩대기 016 support-office,support-office,north,,인천광역시 QA구 지오코딩로 16,,,synthetic-geocode-queue-north-support-office
qa-geocode-017,QA 지오코딩대기 017 direct-agency,direct-agency,east,,인천광역시 QA구 지오코딩로 17,,,synthetic-geocode-queue-east-direct-agency
qa-geocode-018,QA 지오코딩대기 018 library,library,west,,인천광역시 QA구 지오코딩로 18,,,synthetic-geocode-queue-west-library
qa-geocode-019,QA 지오코딩대기 019 experience-site,experience-site,unassigned,,인천광역시 QA구 지오코딩로 19,,,synthetic-geocode-queue-unassigned-experience-site
qa-geocode-020,QA 지오코딩대기 020 partner,partner,main,,인천광역시 QA구 지오코딩로 20,,,synthetic-geocode-queue-main-partner
qa-geocode-021,QA 지오코딩대기 021 imported,imported,ganghwa,,인천광역시 QA구 지오코딩로 21,,,synthetic-geocode-queue-ganghwa-imported
qa-geocode-022,QA 지오코딩대기 022 school,school,south,고등학교,인천광역시 QA구 지오코딩로 22,,,synthetic-geocode-queue-south-school
qa-geocode-023,QA 지오코딩대기 023 headquarters,headquarters,north,,인천광역시 QA구 지오코딩로 23,,,synthetic-geocode-queue-north-headquarters
qa-geocode-024,QA 지오코딩대기 024 support-office,support-office,east,,인천광역시 QA구 지오코딩로 24,,,synthetic-geocode-queue-east-support-office
qa-geocode-025,QA 지오코딩대기 025 direct-agency,direct-agency,west,,인천광역시 QA구 지오코딩로 25,,,synthetic-geocode-queue-west-direct-agency
qa-geocode-026,QA 지오코딩대기 026 library,library,unassigned,,인천광역시 QA구 지오코딩로 26,,,synthetic-geocode-queue-unassigned-library
qa-geocode-027,QA 지오코딩대기 027 experience-site,experience-site,main,,인천광역시 QA구 지오코딩로 27,,,synthetic-geocode-queue-main-experience-site
qa-geocode-028,QA 지오코딩대기 028 partner,partner,ganghwa,,인천광역시 QA구 지오코딩로 28,,,synthetic-geocode-queue-ganghwa-partner
qa-geocode-029,QA 지오코딩대기 029 imported,imported,south,,인천광역시 QA구 지오코딩로 29,,,synthetic-geocode-queue-south-imported
qa-geocode-030,QA 지오코딩대기 030 school,school,north,대안학교,인천광역시 QA구 지오코딩로 30,,,synthetic-geocode-queue-north-school
qa-geocode-031,QA 지오코딩대기 031 headquarters,headquarters,east,,인천광역시 QA구 지오코딩로 31,,,synthetic-geocode-queue-east-headquarters
qa-geocode-032,QA 지오코딩대기 032 support-office,support-office,west,,인천광역시 QA구 지오코딩로 32,,,synthetic-geocode-queue-west-support-office
qa-geocode-033,QA 지오코딩대기 033 direct-agency,direct-agency,unassigned,,인천광역시 QA구 지오코딩로 33,,,synthetic-geocode-queue-unassigned-direct-agency
qa-geocode-034,QA 지오코딩대기 034 library,library,main,,인천광역시 QA구 지오코딩로 34,,,synthetic-geocode-queue-main-library
qa-geocode-035,QA 지오코딩대기 035 experience-site,experience-site,ganghwa,,인천광역시 QA구 지오코딩로 35,,,synthetic-geocode-queue-ganghwa-experience-site
qa-geocode-036,QA 지오코딩대기 036 partner,partner,south,,인천광역시 QA구 지오코딩로 36,,,synthetic-geocode-queue-south-partner
qa-geocode-037,QA 지오코딩대기 037 imported,imported,north,,인천광역시 QA구 지오코딩로 37,,,synthetic-geocode-queue-north-imported
qa-geocode-038,QA 지오코딩대기 038 school,school,east,초등학교,인천광역시 QA구 지오코딩로 38,,,synthetic-geocode-queue-east-school
qa-geocode-039,QA 지오코딩대기 039 headquarters,headquarters,west,,인천광역시 QA구 지오코딩로 39,,,synthetic-geocode-queue-west-headquarters
qa-geocode-040,QA 지오코딩대기 040 support-office,support-office,unassigned,,인천광역시 QA구 지오코딩로 40,,,synthetic-geocode-queue-unassigned-support-office
qa-geocode-041,QA 지오코딩대기 041 direct-agency,direct-agency,main,,인천광역시 QA구 지오코딩로 41,,,synthetic-geocode-queue-main-direct-agency
qa-geocode-042,QA 지오코딩대기 042 library,library,ganghwa,,인천광역시 QA구 지오코딩로 42,,,synthetic-geocode-queue-ganghwa-library
qa-geocode-043,QA 지오코딩대기 043 experience-site,experience-site,south,,인천광역시 QA구 지오코딩로 43,,,synthetic-geocode-queue-south-experience-site
qa-geocode-044,QA 지오코딩대기 044 partner,partner,north,,인천광역시 QA구 지오코딩로 44,,,synthetic-geocode-queue-north-partner
qa-geocode-045,QA 지오코딩대기 045 imported,imported,east,,인천광역시 QA구 지오코딩로 45,,,synthetic-geocode-queue-east-imported
qa-geocode-046,QA 지오코딩대기 046 school,school,west,고등학교,인천광역시 QA구 지오코딩로 46,,,synthetic-geocode-queue-west-school
qa-geocode-047,QA 지오코딩대기 047 headquarters,headquarters,unassigned,,인천광역시 QA구 지오코딩로 47,,,synthetic-geocode-queue-unassigned-headquarters
qa-geocode-048,QA 지오코딩대기 048 support-office,support-office,main,,인천광역시 QA구 지오코딩로 48,,,synthetic-geocode-queue-main-support-office
qa-geocode-049,QA 지오코딩대기 049 direct-agency,direct-agency,ganghwa,,인천광역시 QA구 지오코딩로 49,,,synthetic-geocode-queue-ganghwa-direct-agency
qa-geocode-050,QA 지오코딩대기 050 library,library,south,,인천광역시 QA구 지오코딩로 50,,,synthetic-geocode-queue-south-library
qa-invalid-001,QA 실패행 001 <b>escape</b>,imported,main,,,,,synthetic-invalid-missing-location
qa-invalid-002,QA 실패행 002 <b>escape</b>,imported,ganghwa,,,,,synthetic-invalid-missing-location
qa-invalid-003,QA 실패행 003 <b>escape</b>,imported,south,,,,,synthetic-invalid-missing-location
qa-invalid-004,QA 실패행 004 <b>escape</b>,imported,north,,,,,synthetic-invalid-missing-location
qa-invalid-005,QA 실패행 005 <b>escape</b>,imported,east,,,,,synthetic-invalid-missing-location
qa-invalid-006,QA 실패행 006 <b>escape</b>,imported,west,,,,,synthetic-invalid-missing-location
qa-invalid-007,QA 실패행 007 <b>escape</b>,imported,unassigned,,,,,synthetic-invalid-missing-location
qa-invalid-008,QA 실패행 008 <b>escape</b>,imported,main,,,,,synthetic-invalid-missing-location
qa-invalid-009,QA 실패행 009 <b>escape</b>,imported,ganghwa,,,,,synthetic-invalid-missing-location
qa-invalid-010,QA 실패행 010 <b>escape</b>,imported,south,,,,,synthetic-invalid-missing-location
qa-invalid-011,QA 실패행 011 <b>escape</b>,imported,north,,,,,synthetic-invalid-missing-location
qa-invalid-012,QA 실패행 012 <b>escape</b>,imported,east,,,,,synthetic-invalid-missing-location
qa-invalid-013,QA 실패행 013 <b>escape</b>,imported,west,,,,,synthetic-invalid-missing-location
qa-invalid-014,QA 실패행 014 <b>escape</b>,imported,unassigned,,,,,synthetic-invalid-missing-location
qa-invalid-015,QA 실패행 015 <b>escape</b>,imported,main,,,,,synthetic-invalid-missing-location
qa-invalid-016,QA 실패행 016 <b>escape</b>,imported,ganghwa,,,,,synthetic-invalid-missing-location
qa-invalid-017,QA 실패행 017 <b>escape</b>,imported,south,,,,,synthetic-invalid-missing-location
qa-invalid-018,QA 실패행 018 <b>escape</b>,imported,north,,,,,synthetic-invalid-missing-location
qa-invalid-019,QA 실패행 019 <b>escape</b>,imported,east,,,,,synthetic-invalid-missing-location
qa-invalid-020,QA 실패행 020 <b>escape</b>,imported,west,,,,,synthetic-invalid-missing-location
qa-invalid-021,QA 실패행 021 <b>escape</b>,imported,unassigned,,,,,synthetic-invalid-missing-location
qa-invalid-022,QA 실패행 022 <b>escape</b>,imported,main,,,,,synthetic-invalid-missing-location
qa-invalid-023,QA 실패행 023 <b>escape</b>,imported,ganghwa,,,,,synthetic-invalid-missing-location
qa-invalid-024,QA 실패행 024 <b>escape</b>,imported,south,,,,,synthetic-invalid-missing-location
qa-invalid-025,QA 실패행 025 <b>escape</b>,imported,north,,,,,synthetic-invalid-missing-location
